"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.279973839E2,1.503913164E0,2.664726257E0,4.005037308E0
2.280152015E2,8.420965672E-1,2.189867973E0,3.423507690E0
2.280330105E2,-2.203836441E-1,2.044684887E0,3.015841484E0
2.280508380E2,6.604313850E-2,1.869119644E0,1.541537285E0
2.280686591E2,1.321454048E0,1.302667856E-1,3.310425758E0
2.280864765E2,9.351364970E-1,-3.457364559E0,7.361087799E0
2.281042908E2,-1.232180953E0,-6.249344826E0,7.847001076E0
2.281221133E2,-5.025971532E-1,-4.259459496E0,3.201822281E0
2.281399271E2,1.457852364E0,-1.799767613E0,5.928516388E-2
2.281577506E2,2.669858456E0,-4.741197824E-1,-1.525970459E0
2.281755694E2,3.661170721E0,-2.977013588E-3,-2.151165009E-1
2.281933876E2,3.987678051E0,1.581432819E-1,8.535175323E-1
2.282112064E2,3.695850849E0,7.404896021E-1,4.268026352E-1
2.282290250E2,2.072040319E0,3.336699009E-1,-5.756101608E-1
2.282468425E2,1.085106134E-1,-5.625464916E-1,-2.197801113E0
2.282646628E2,-8.379957080E-1,-8.637499809E-1,-3.299443245E0
2.282824803E2,-1.489611506E0,-1.298781395E0,-4.108526230E0
2.283002941E2,-1.429883361E0,-1.170347214E0,-4.637283802E0
2.283181162E2,-1.017213345E0,-8.674051166E-1,-4.745505810E0
2.283359370E2,-8.748852015E-1,-7.293670177E-1,-5.063578606E0
2.283537546E2,-6.548132300E-1,-6.120775938E-1,-5.240821362E0
2.283715682E2,-1.412058324E-1,-2.246170044E-1,-5.347057819E0
2.283893917E2,2.414811850E-1,-3.663552999E-1,-3.690485001E0
2.284072095E2,4.817813039E-1,-3.789248466E-1,-1.687389851E0
2.284250277E2,8.886206746E-1,4.133055210E-1,-5.471496582E-1
2.284428468E2,1.147114754E0,1.721310973E0,-9.230928421E-1
2.284606657E2,1.001529098E0,2.466557026E0,-6.024236679E-1
2.284784852E2,2.994901538E-1,1.974859834E0,9.000225067E-1
2.284962979E2,-2.187985778E-1,1.279923081E0,2.468448639E0
2.285141212E2,-4.810102582E-1,2.799468040E-1,4.741300583E0
2.285319399E2,-3.814532757E-1,-5.565419793E-1,6.520133018E0
2.285497570E2,1.572487652E-1,5.406010151E-2,7.252024651E0
2.285675776E2,3.008758426E-1,2.903261662E0,4.590483665E0
2.285853954E2,3.846780360E-1,3.777832031E0,1.020834923E0
2.286032141E2,6.778398156E-2,5.954533815E-1,4.031535149E0
2.286210318E2,-5.712218881E-1,-2.645952463E0,6.645595551E0
2.286388495E2,-1.450659871E0,-3.410835266E0,4.594698906E0
2.286566704E2,-2.125584364E0,-2.209052801E0,-2.147455215E-1
2.286744833E2,-2.791517973E0,-1.756105661E0,-2.384496689E0
2.286923001E2,-2.911603212E0,-1.762835145E0,-2.089370728E0
2.287101261E2,-2.063117504E0,-1.812548518E0,-3.484296799E-1
2.287279434E2,-1.216298819E0,-2.198030949E0,5.316200256E-1
2.287457621E2,-3.688464165E-1,-2.481253386E0,1.115390778E0
2.287635801E2,4.769664407E-1,-2.147661209E0,4.548444748E-1
2.287813988E2,1.280047655E0,-1.326127648E0,-5.667209625E-1
2.287992174E2,1.756330609E0,-3.064401150E-1,-2.111820698E0
2.288170362E2,1.636607528E0,2.817018032E-1,-3.417388439E0
2.288348535E2,9.627202153E-1,2.606736422E-1,-4.658792973E0
2.288526741E2,3.530545235E-1,3.659749031E-2,-5.207345009E0
2.288704915E2,-2.972657382E-1,-3.995640278E-1,-5.097973824E0
2.288883056E2,-9.828972816E-1,-6.985517740E-1,-4.769735336E0
2.289061234E2,-1.647092819E0,-7.233562469E-1,-5.219515800E0
2.289239459E2,-1.562332392E0,-3.550435305E-1,-4.822951794E0
2.289417667E2,-1.124911070E0,1.496607065E-1,-2.863975525E0
2.289595797E2,-6.695051789E-1,6.073211432E-1,-6.667194366E-1
2.289774022E2,5.448541045E-2,1.499484181E0,1.301823616E0
2.289952201E2,7.084370852E-1,2.294689655E0,3.032152176E0
2.290130408E2,1.302518725E0,2.841078997E0,4.131490707E0
2.290308574E2,1.621116281E0,2.893543720E0,4.974540710E0
2.290486776E2,1.614372015E0,2.709019184E0,4.645661354E0
2.290664952E2,8.674229980E-1,1.732641220E0,4.324215889E0
2.290843092E2,-6.195697188E-2,1.419085503E0,3.917595863E0
2.291021322E2,4.922653139E-1,1.927900672E0,2.011083603E0
2.291199506E2,1.545439601E0,6.659411192E-1,2.064045906E0
2.291377645E2,1.909260392E0,-2.280356169E0,6.286490440E0
2.291555878E2,6.814765930E-2,-5.352309227E0,7.235378265E0
2.291734066E2,2.604044676E-1,-4.332962036E0,3.746427536E0
2.291912244E2,1.541180134E0,-2.224376202E0,4.712963104E-2
2.292090431E2,2.705929041E0,-9.122464061E-1,-2.055866718E0
2.292268607E2,3.558492661E0,-1.729091406E-1,-2.191658974E0
2.292446817E2,3.594651222E0,-9.888088703E-2,-1.152467728E0
2.292624984E2,3.047851562E0,1.322221756E-1,-1.102705002E0
2.292803129E2,2.172723293E0,3.141236305E-1,-1.822089195E0
2.292981356E2,5.547065735E-1,-4.438307285E-1,-2.104492188E0
2.293159545E2,-8.281124234E-1,-1.275117874E0,-2.160389900E0
2.293337722E2,-1.558926344E0,-1.513786077E0,-2.660993576E0
2.293515912E2,-1.877748370E0,-1.393464565E0,-3.735036373E0
2.293694052E2,-1.718235016E0,-1.129829645E0,-3.801172256E0
2.293872286E2,-1.658433199E0,-1.068998575E0,-3.902966022E0
2.294050453E2,-1.409741998E0,-1.024959564E0,-4.200530529E0
2.294228653E2,-9.043968320E-1,-8.488935232E-1,-3.841650963E0
2.294406800E2,-3.238431215E-1,-3.792569637E-1,-3.128664017E0
2.294585011E2,9.418188035E-2,-1.856527328E-1,-2.456314087E0
2.294763170E2,5.676190853E-1,1.576807499E-1,-1.426145554E0
2.294941392E2,1.119204760E0,9.557652473E-1,-9.601573944E-1
2.295119576E2,1.570525169E0,1.739741087E0,3.843421936E-1
2.295297765E2,1.369667172E0,2.064794779E0,1.414842606E0
2.295475943E2,1.166278005E0,1.894511700E0,3.217514038E0
2.295654132E2,7.449739575E-1,1.473810673E0,3.748549461E0
2.295832317E2,5.898107290E-1,9.523353577E-1,4.462829590E0
2.296010505E2,4.928518832E-1,9.656594992E-1,4.851243019E0
2.296188673E2,3.504455984E-1,2.798938990E0,4.287292480E0
2.296366881E2,7.904109359E-2,4.282320499E0,1.877559662E0
2.296545057E2,-4.140855372E-2,1.973182440E0,3.680050850E0
2.296723197E2,-9.475102425E-1,-2.235691547E0,6.692021370E0
2.296901412E2,-2.199454784E0,-5.023888111E0,7.712507248E0
2.297079625E2,-2.310965776E0,-3.783984661E0,2.615592003E0
2.297257799E2,-2.088933229E0,-2.129643440E0,-1.144014359E0
2.297435985E2,-2.345502615E0,-1.622196317E0,-2.685354233E0
2.297614164E2,-2.319404840E0,-1.556670189E0,-2.297763824E0
2.297792350E2,-1.555017114E0,-1.464959860E0,-1.132574081E0
2.297970535E2,-6.732257605E-1,-1.702412724E0,-1.457853317E-1
2.298148714E2,1.277529001E-1,-1.983622909E0,2.301855087E-1
2.298326913E2,8.844793439E-1,-1.672673106E0,-4.951534271E-1
2.298505089E2,1.602203250E0,-9.347034693E-1,-1.766170025E0
2.298683240E2,1.900672197E0,-1.325680017E-1,-3.420090675E0
2.298861464E2,1.317027330E0,1.807497740E-1,-4.595100403E0
2.299039595E2,5.281534195E-1,-5.542731285E-2,-5.270834446E0
2.299217831E2,1.260960698E-1,-1.684120893E-1,-5.329933643E0
2.299395970E2,-3.782159388E-1,-5.441846848E-1,-4.997340202E0
2.299574203E2,-8.855643272E-1,-9.820038676E-1,-4.316624165E0
2.299752373E2,-1.082420111E0,-1.260089278E0,-3.253523827E0
2.299930571E2,-1.050804615E0,-9.471614957E-1,-1.763200283E0
2.300108756E2,-7.310186028E-1,3.227672577E-1,-1.264020920E0
2.300286951E2,-4.982303083E-1,1.682893991E0,-1.411552429E0
2.300465123E2,8.538469672E-2,2.703314543E0,-2.008514404E-1
2.300643267E2,1.157457113E0,3.066370964E0,2.693136215E0
2.300821495E2,1.936814547E0,2.893030643E0,4.907272339E0
2.300999678E2,2.378364563E0,2.559392691E0,6.434258461E0
2.301177863E2,1.576003551E0,1.970058084E0,5.077795982E0
2.301356001E2,6.735703349E-1,1.654810429E0,4.452187538E0
2.301534233E2,-5.203676224E-2,1.849902153E0,2.887181282E0
2.301712419E2,4.751299620E-1,1.143389463E0,2.293878555E0
2.301890602E2,1.368297577E0,-1.559506893E0,6.269078255E0
2.302068780E2,-2.831951082E-1,-5.297471523E0,8.774116516E0
2.302246970E2,-7.514975071E-1,-5.147388458E0,5.675612450E0
2.302425101E2,6.778649092E-1,-2.173679829E0,7.519903183E-1
2.302603296E2,1.743239164E0,-7.202414274E-1,-2.342998981E0
2.302781514E2,2.749119282E0,-3.193914890E-1,-2.503517628E0
2.302959728E2,3.062476635E0,-6.611143351E-1,-7.320194244E-1
2.303137900E2,2.920936346E0,-2.638188601E-1,-5.704269409E-1
2.303316079E2,2.199100494E0,2.776944637E-2,-1.404763222E0
2.303494269E2,7.979522943E-1,-5.115610361E-1,-2.178646088E0
2.303672452E2,-2.808609009E-1,-9.431760907E-1,-2.914955616E0
2.303850627E2,-7.491068840E-1,-9.922509193E-1,-3.631122589E0
2.304028821E2,-9.982083440E-1,-9.128019214E-1,-4.564461231E0
2.304207015E2,-9.035676122E-1,-6.224582195E-1,-4.895390987E0
2.304385143E2,-5.040905476E-1,-1.802647114E-1,-5.184974670E0
2.304563338E2,-4.581420124E-1,-1.703610420E-1,-5.102619648E0
2.304741556E2,-2.733771503E-1,-1.062684059E-1,-4.986076832E0
2.304919745E2,1.358401775E-2,2.533602715E-2,-4.557364464E0
2.305097930E2,4.128451347E-1,1.035225391E-1,-2.920618057E0
2.305276117E2,6.751143336E-1,2.516057491E-1,-1.217379570E0
2.305454295E2,6.828411818E-1,5.849564075E-1,7.286939621E-1
2.305632484E2,2.829756737E-1,9.454228878E-1,1.495287895E0
2.305810668E2,1.371878684E-1,1.239570618E0,1.813132286E0
2.305988868E2,8.504760265E-2,1.328632116E0,2.634830475E0
2.306166940E2,-5.964450538E-2,9.187457561E-1,3.961317062E0
2.306345221E2,-3.456802666E-2,5.159084797E-1,4.874845505E0
2.306523478E2,2.688975632E-1,7.151803970E-1,5.551528931E0
2.306701595E2,6.613014340E-1,2.643083096E0,4.187538147E0
2.306879773E2,1.183017254E0,3.444991589E0,2.714153290E0
2.307057963E2,7.138063312E-1,3.195912838E-1,6.006725311E0
2.307236148E2,-8.870404959E-1,-3.114359856E0,8.435821533E0
2.307414332E2,-1.962257981E0,-3.094488621E0,4.495814323E0
2.307592494E2,-2.344507217E0,-1.338745594E0,-8.532018661E-1
2.307770717E2,-3.081487656E0,-1.145156026E0,-3.335097313E0
2.307948875E2,-3.115579128E0,-1.370656729E0,-2.733164310E0
2.308127087E2,-2.544409275E0,-1.812119484E0,-9.105415344E-1
2.308305252E2,-1.738243103E0,-2.287588120E0,2.009811401E-1
2.308483475E2,-8.017985225E-1,-2.590067387E0,1.095839500E0
2.308661625E2,7.996374369E-2,-2.358753443E0,5.091390610E-1
2.308839813E2,9.259412289E-1,-1.629467607E0,-1.057915688E0
2.309017989E2,1.670174599E0,-6.639762521E-1,-2.592614174E0
2.309196136E2,2.033939123E0,2.008179426E-1,-3.670284271E0
2.309374363E2,1.667109489E0,4.694269896E-1,-4.078135014E0
2.309552551E2,6.926029921E-1,1.470311880E-1,-4.513765812E0
2.309730728E2,1.978924870E-1,5.750298500E-2,-4.591882706E0
2.309908905E2,-4.520712793E-1,-2.426525354E-1,-5.017827511E0
2.310087112E2,-8.269658685E-1,-4.687448740E-1,-4.577513695E0
2.310265289E2,-9.042741060E-1,-4.229760170E-1,-3.218397617E0
2.310443480E2,-1.305118561E0,-4.479533434E-1,-1.979465961E0
2.310621654E2,-1.250417709E0,1.803882122E-1,-1.408610344E0
2.310799840E2,-4.475508034E-1,1.374248385E0,-6.269865036E-1
2.310978026E2,2.857522964E-1,2.013448238E0,7.563743591E-1
2.311156207E2,8.849006891E-1,2.120165825E0,3.085186958E0
2.311334393E2,1.610763311E0,2.151478767E0,5.087286949E0
2.311512576E2,1.888700128E0,2.303145885E0,5.466691971E0
2.311690765E2,1.304268718E0,2.361555099E0,4.701829910E0
2.311868946E2,-3.606494069E-1,1.920742989E0,4.371325493E0
2.312047018E2,-2.250782996E-1,1.911639333E0,2.502237320E0
2.312225316E2,1.360323191E0,6.885596514E-1,3.422365189E0
2.312403505E2,8.024939895E-1,-3.562262297E0,7.225069046E0
2.312581682E2,-1.264974594E0,-6.510474205E0,7.092377663E0
2.312759869E2,-3.537628055E-1,-4.110235214E0,2.411799431E0
2.312938055E2,1.273985624E0,-1.502376795E0,-2.083708286E0
2.313116241E2,2.802238464E0,-1.075582504E-1,-3.107564926E0
2.313294424E2,3.965833426E0,1.339173317E-2,-7.754859924E-1
2.313472608E2,4.167540550E0,-1.073942184E-1,9.094810486E-1
2.313650783E2,3.719702244E0,3.261319399E-1,1.026412010E0
2.313828992E2,2.144060612E0,2.188155651E-1,-5.340337753E-1
2.314007161E2,4.987326860E-1,-2.540229559E-1,-1.729465008E0
2.314185355E2,-4.671438336E-1,-4.854295254E-1,-2.760192394E0
2.314363483E2,-1.123399496E0,-6.815082431E-1,-3.802759647E0
2.314541716E2,-1.395921826E0,-7.884802222E-1,-4.401534081E0
2.314719896E2,-1.378636837E0,-7.636632919E-1,-4.476233482E0
2.314898085E2,-1.483899832E0,-9.964097738E-1,-4.413290024E0
2.315076266E2,-1.415860534E0,-9.190080166E-1,-4.861073017E0
2.315254443E2,-1.208942413E0,-9.468365908E-1,-4.690163136E0
2.315432651E2,-7.668774724E-1,-7.634474635E-1,-4.509437561E0
2.315610825E2,-2.246995866E-1,-5.945540667E-1,-3.399101257E0
2.315789005E2,9.686824679E-2,-6.918386817E-1,-1.071607590E0
2.315967193E2,5.068057179E-1,-5.942940712E-3,4.005079269E-1
2.316145371E2,8.285579681E-1,1.395214796E0,9.221696854E-1
2.316323561E2,9.441575408E-1,2.679051876E0,1.319607735E0
2.316501742E2,4.370942414E-1,2.673691034E0,2.354134560E0
2.316679933E2,-7.976221293E-2,1.519688487E0,3.778146744E0
2.316858113E2,5.141898394E-1,8.720521927E-1,6.110906601E0
2.317036295E2,1.053749323E0,1.273314834E0,7.369107246E0
2.317214483E2,1.998128653E0,4.774978638E0,4.870193481E0
2.317392623E2,1.514379978E0,3.690019369E0,3.291075706E0
2.317570836E2,2.125558108E-1,-8.325887322E-1,6.748976707E0
2.317749053E2,-1.423851848E0,-4.453511715E0,7.540544510E0
2.317927217E2,-2.375727654E0,-4.402229786E0,3.138283730E0
2.318105407E2,-2.360972881E0,-2.771284103E0,-1.942982197E0
2.318283586E2,-2.997832060E0,-2.028805971E0,-4.922747135E0
2.318461773E2,-2.568331718E0,-1.539463878E0,-4.488134861E0
2.318639959E2,-1.374037743E0,-1.578251600E0,-1.455890656E0
2.318818148E2,-6.326518655E-1,-2.056013107E0,6.821966171E-1
2.318996284E2,2.285709530E-1,-2.206550360E0,2.525730133E0
2.319174512E2,1.078704715E0,-1.648422599E0,2.434027672E0
2.319352700E2,1.680833697E0,-9.050136805E-1,1.271674156E0
2.319530884E2,2.090438128E0,-1.150836945E-1,-5.617971420E-1
2.319709014E2,2.121029854E0,6.034979820E-1,-2.522892475E0
2.319887252E2,1.630470395E0,8.859843016E-1,-4.632112026E0
2.320065433E2,8.480108380E-1,6.220591068E-1,-5.830307484E0
2.320243622E2,1.743052900E-1,2.182834148E-1,-6.196285248E0
2.320421800E2,-4.992595613E-1,-4.243813753E-1,-5.721779823E0
2.320599974E2,-1.096143723E0,-1.020789146E0,-5.132830143E0
2.320778186E2,-1.405145407E0,-1.214418173E0,-4.520972729E0
2.320956356E2,-1.263288021E0,-1.000529885E0,-3.217926502E0
2.321134540E2,-8.988307714E-1,-3.085249662E-1,-1.845584869E0
2.321312728E2,-5.566779971E-1,5.949138403E-1,-5.601043701E-1
2.321490909E2,-1.576233208E-1,1.507534862E0,5.929927826E-1
2.321669095E2,4.644927382E-1,2.083999872E0,1.999134064E0
2.321847274E2,1.485083580E0,2.699268818E0,3.714564323E0
2.322025326E2,2.096552372E0,3.101158619E0,4.684369087E0
2.322203643E2,1.348776460E0,2.204909801E0,5.311019897E0
2.322381786E2,5.398170948E-1,1.809779763E0,5.650760651E0
2.322560059E2,1.080045342E0,3.072018623E0,3.970211029E0
2.322738204E2,1.304294109E0,1.276993990E0,3.712589264E0
2.322916370E2,7.802747488E-1,-2.853322983E0,8.133314133E0
2.323094588E2,-1.369722247E0,-6.153269768E0,7.979968071E0
2.323272759E2,-1.061631680E0,-4.398639202E0,2.303542137E0
2.323450924E2,6.233321428E-1,-1.781675220E0,-2.251254559E0
2.323629131E2,1.788681149E0,-3.799196482E-1,-3.867595196E0
2.323807310E2,2.257436514E0,-5.304423571E-1,-1.660868645E0
2.323985482E2,2.005350828E0,-9.912309647E-1,2.673006058E-1
2.324163672E2,1.839553475E0,-4.747462273E-1,1.189102173E0
2.324341860E2,1.318176150E0,-2.654063702E-2,8.273944855E-1
2.324520045E2,5.478419065E-1,-1.065516472E-2,-8.478450775E-2
2.324698232E2,-4.136991501E-1,-5.212367177E-1,-1.234443665E0
2.324876403E2,-1.089062929E0,-7.520974278E-1,-3.252311230E0
2.325054547E2,-1.215110064E0,-6.785482764E-1,-4.470522881E0
2.325232802E2,-1.138265729E0,-5.597867966E-1,-5.347541809E0
2.325410970E2,-9.379081130E-1,-6.478904486E-1,-6.047568798E0
2.325589146E2,-4.270642400E-1,-6.048755646E-1,-6.337116241E0
2.325767332E2,8.150470257E-2,-6.251255274E-1,-5.358963490E0
2.325945519E2,2.891308069E-1,-6.408919096E-1,-4.604052544E0
2.326123696E2,8.570343852E-1,-2.187359333E-2,-3.633049011E0
2.326301883E2,1.417190075E0,8.166034222E-1,-2.098388195E0
2.326480070E2,1.622510076E0,1.337468982E0,-2.419042587E-1
2.326658266E2,9.208859205E-1,1.120521069E0,1.339695930E0
2.326836423E2,5.833767056E-1,9.793722630E-1,2.852698326E0
2.327014620E2,4.818348587E-1,1.283042908E0,3.213958740E0
2.327192842E2,2.056579888E-1,1.152585983E0,2.987572670E0
2.327370943E2,3.594132662E-1,8.157377243E-1,3.847010612E0
2.327549159E2,8.255760670E-1,1.459276199E0,6.048330307E0
2.327727369E2,1.084943891E0,3.447219610E0,5.137037277E0
2.327905545E2,9.321798086E-1,2.838196993E0,4.085611343E0
2.328083727E2,-1.838065535E-1,-5.974876285E-1,7.291049957E0
2.328261895E2,-1.900149822E0,-3.543714523E0,8.089488983E0
2.328440108E2,-2.738799095E0,-3.386441231E0,3.627183914E0
2.328618281E2,-2.707889080E0,-2.037679195E0,-4.748106003E-1
2.328796540E2,-3.397213221E0,-1.684965134E0,-3.008533001E0
2.328974644E2,-3.397744179E0,-1.707060814E0,-2.773614407E0
2.329152858E2,-2.717914581E0,-2.253751278E0,-6.391725540E-1
2.329331017E2,-1.671197057E0,-2.494236946E0,6.101341248E-1
2.329509202E2,-3.854541779E-1,-2.431350708E0,1.269062996E0
2.329687332E2,5.887442827E-1,-2.040897131E0,8.554458618E-2
2.329865567E2,1.803932071E0,-1.132229447E0,-1.227377892E0
2.330043753E2,2.946827412E0,1.547075510E-1,-2.455764771E0
2.330221937E2,3.075800896E0,1.287617564E0,-3.529840946E0
2.330400118E2,1.560670257E0,1.044812202E0,-4.760141373E0
2.330578292E2,2.059597671E-1,6.327254772E-1,-5.552983284E0
2.330756502E2,-7.676854730E-1,1.910527945E-1,-5.717307091E0
2.330934677E2,-1.705956221E0,-4.459574223E-1,-5.313056946E0
2.331112834E2,-1.838889837E0,-7.744060159E-1,-3.540080547E0
2.331291044E2,-2.160697222E0,-1.211924076E0,-1.530718803E0
2.331469224E2,-2.279301882E0,-1.264196396E0,-1.761188507E-1
2.331647413E2,-1.030085325E0,3.047082424E-1,2.153339386E-1
2.331825588E2,-2.177613080E-1,1.686951160E0,-3.070688248E-1
2.332003729E2,2.640558183E-1,2.474639416E0,-9.029560089E-1
2.332181960E2,1.188858747E0,3.086490154E0,-4.714479446E-1
2.332360150E2,1.853557348E0,2.582659245E0,2.560490608E0
2.332538315E2,1.636001348E0,1.899339080E0,5.121863365E0
2.332716476E2,4.718006849E-1,1.088702679E0,5.487752914E0
2.332894686E2,-8.972529769E-1,1.258586168E0,5.014529228E0
2.333072857E2,-3.816622496E-1,2.370664120E0,3.315635681E0
2.333251050E2,5.097329617E-1,1.444562554E0,3.486283302E0
2.333429261E2,5.615094900E-1,-2.058481932E0,7.486858368E0
2.333607435E2,-1.290880680E0,-5.851317883E0,9.197154999E0
2.333785501E2,-9.756978154E-1,-5.385800362E0,5.544739723E0
2.333963799E2,5.075452924E-1,-2.905922413E0,1.134545326E0
2.334141985E2,9.732170701E-1,-1.536113381E0,-2.474664688E0
2.334320172E2,1.905266523E0,-6.786242723E-1,-2.835857868E0
2.334498348E2,2.354447126E0,-7.075803280E-1,-1.236847878E0
2.334676547E2,2.360551834E0,-5.377857685E-1,-1.344070435E-1
2.334854722E2,1.765667081E0,-3.154966831E-1,-4.887657166E-1
2.335032860E2,8.917177916E-1,-1.973762512E-1,-1.725596428E0
2.335211095E2,2.395758927E-1,-7.793104649E-2,-3.242228031E0
2.335389270E2,-7.853499055E-2,-8.231878281E-2,-4.272490501E0
2.335567457E2,-2.201579660E-1,-1.729674339E-1,-4.933553696E0
2.335745643E2,-1.497369856E-1,-2.080602646E-1,-5.373492718E0
2.335923829E2,7.539686561E-2,-2.124859095E-1,-5.417467594E0
2.336102007E2,3.974336386E-2,-6.621820927E-1,-4.879441261E0
2.336280194E2,3.113710880E-1,-7.568118572E-1,-4.057518482E0
2.336458369E2,8.274056911E-1,-5.579789877E-1,-3.446627617E0
2.336636577E2,1.213606477E0,-2.641212940E-2,-2.291981220E0
2.336814744E2,1.507388353E0,9.580805302E-1,-1.496129990E0
2.336992884E2,1.252789617E0,1.535209417E0,-1.265210152E0
2.337171114E2,6.768953800E-1,1.630725980E0,-1.705884933E-1
2.337349300E2,1.441075802E-1,1.518720746E0,1.341738701E0
2.337527479E2,-3.696201444E-1,1.028488636E0,3.091434479E0
2.337705665E2,-9.161791205E-1,2.044215202E-1,4.591224670E0
2.337883851E2,-3.311913311E-1,6.995689869E-2,5.962302208E0
2.338062037E2,1.690488458E-1,5.443123579E-1,6.767260551E0
2.338240204E2,3.656108081E-1,3.207993984E0,4.973799706E0
2.338418400E2,1.007098198E0,4.134920120E0,2.985811234E0
2.338596519E2,5.633385181E-1,1.484008193E0,5.303095818E0
2.338774774E2,-1.019472361E0,-2.376606941E0,6.473786354E0
2.338952908E2,-2.740394115E0,-4.640343666E0,4.591579437E0
2.339131136E2,-3.151074886E0,-4.338216782E0,6.775188446E-1
2.339309322E2,-2.436243534E0,-2.918964863E0,-1.605769157E0
2.339487509E2,-1.915202141E0,-2.015303850E0,-2.447491169E0
2.339665687E2,-1.010090947E0,-1.116580725E0,-1.760875225E0
2.339843873E2,-2.030917555E-1,-8.746376038E-1,-3.014154434E-1
2.340022058E2,7.060431242E-1,-7.904839516E-1,6.203298569E-1
2.340200241E2,1.305831909E0,-8.200049400E-1,4.829959869E-1
2.340378363E2,1.676364303E0,-6.119315624E-1,-3.349752426E-1
2.340556619E2,1.621415973E0,-4.714837074E-1,-1.592128754E0
2.340734793E2,1.484136581E0,1.034998894E-1,-3.505595684E0
2.340912931E2,8.596715331E-1,3.355402946E-1,-5.173451900E0
2.341091158E2,4.006704688E-2,9.348177910E-2,-6.033333302E0
2.341269343E2,-5.566645861E-1,-1.532280445E-1,-6.065423489E0
2.341447527E2,-9.261967540E-1,-5.675094128E-1,-5.220508575E0
2.341625697E2,-1.237802148E0,-9.554615021E-1,-4.159917355E0
2.341803892E2,-1.279089212E0,-8.865647316E-1,-3.259984016E0
2.341982061E2,-1.075016975E0,-2.468612194E-1,-2.366034508E0
2.342160282E2,-8.529858589E-1,7.121469975E-1,-1.413694382E0
2.342338439E2,-4.117083549E-1,1.696112871E0,-5.430803299E-1
2.342516641E2,5.050069094E-2,2.212514877E0,1.312436104E0
2.342694777E2,3.796462417E-1,2.347788334E0,3.478232384E0
2.342872952E2,8.445824981E-1,2.511273384E0,4.832021713E0
2.343051175E2,5.763075352E-1,2.376572132E0,5.107089996E0
2.343229376E2,-3.779028654E-1,1.440572262E0,4.136246681E0
2.343407549E2,-9.462063909E-1,1.666813374E0,4.511352539E0
2.343585735E2,3.972035646E-2,1.399280787E0,2.930405617E0
2.343763801E2,2.008926392E0,1.747632027E-2,5.167099953E0
2.343942098E2,1.029392481E0,-3.851120234E0,7.829100609E0
2.344120286E2,-4.726459682E-1,-5.284823418E0,5.557026863E0
2.344298458E2,4.738181829E-1,-2.978299856E0,8.651018143E-1
2.344476688E2,1.217046022E0,-1.720649958E0,-1.727792740E0
2.344654832E2,2.117857933E0,-8.605864048E-1,-1.246404648E0
2.344832972E2,2.788153410E0,-4.338650703E-1,1.610746384E-1
2.345011202E2,2.753983259E0,-9.629464149E-2,8.870363235E-1
